BLOCK_ID,STATE_ID,DISTRICT_I,id,Block_name,A,C,D,E,F,G,H,I,K,L,M,N,O,P,Q,R,S,T,U,V,W,X,Y,Z,AA,AB,AC,AD,AE,AF,AG,AH,AI,AJ,AK,AM,AN,AO,AP,AQ,AR,AS,AT,AU,AY,AZ,BA,BB,BF,BG,BH,BI,BJ,BK,BL,BM,BN,BO,BP,BU,BV,J,BQ,BR,BS,BT,AL,BC,B,BE,BD,Dist_Name
921,4,325,921,Bihpuria,68.67006529,21.67341225,19.40298507,0.0,0.0,17.91044776,0.0,0.0,4.47761194,29.85074627,22.3880597,0.0,32.8358209,5.970149254,8.955223881,16.41791045,79.10447761,14.92537313,7.462686567,49.25373134,48.20677936,68.65671642,724,65.19989268,56.21546961,0.044718719,32.87292818,62.74120428,0.084550132,11.99944375,0.573872255,-56.22708046,18.65566294,3.659463568,13.93202302,10.61764706,12.07352941,5.0,10.0,35.0,43.33333333,1.666666667,5.0,1899.780802,28.76656171,21.07376544,24.61530143,26.64819775,0.913,0.458,0.177,0.822,0.285,0.0,0.0,0.354,0.965,0.623,77.2,46.94,4.08,172.273519,80.35,14.85,4.8,0.0,Alluvium,9.58,Ground_water,Loam/Clay loam,Gentle/Level,Lakhimpur
1672,4,303,1672,Dotma,24.74379381,24.80186795,22.15909091,2.840909091,7.954545455,14.77272727,3.977272727,2.272727273,9.090909091,55.11363636,0.568181818,0.0,57.95454545,15.34090909,5.681818182,18.18181818,85.79545455,27.84090909,4.545454545,69.31818182,30.00474714,90.34090909,1566,37.42704756,58.8761175,8.91904722,9.32311622,55.93490723,0.085955085,18.05566684,0.662310735,-55.8062332,4.155008394,0.536280545,5.60063421,11.91860465,9.645348837,0.0,2.209944751,65.19337017,29.83425414,0.0,2.209944751,3123.87652,26.26681222,18.93596587,22.99141684,24.75195168,0.238,0.259,0.441,0.212,0.385,0.766,0.554,0.506,0.692,0.151,65.22,0.0,50.0,187.6524791,70.47,22.15,6.04,0.0,Alluvium,5.07,Mix,Loam/Clay loam,Gentle/Level,Kokrajhar
1607,4,151,1607,Dhemaji,74.33723331,17.56208373,30.99273608,0.726392252,1.210653753,27.60290557,0.484261501,0.484261501,27.36077482,31.71912833,3.147699758,1.210653753,41.88861985,8.474576271,7.021791768,32.44552058,72.15496368,71.42857143,2.905569007,42.85714286,24.37164487,68.52300242,1605,26.97591191,86.29283489,8.487267722,49.1588785,64.9865398,0.005079322,8.836327312,0.554408532,-68.57842631,7.654070972,0.667372394,1.988309477,12.0,10.0,2.631578947,0.657894737,54.60526316,37.5,0.0,1.973684211,2182.57296,28.83100414,21.14741087,24.60870647,26.67135525,0.45,0.497,0.255,0.03,0.515,0.636,0.0,0.19,0.943,0.45,72.7,42.86,7.14,165.332102,78.41,14.2,7.39,0.0,Alluvium,5.07,Mix,Clay loam/Sandy clay loam,Gentle/Level,Dhemaji
5946,4,325,5946,Telahi,65.6881685,7.008083172,8.490566038000003,0.0,4.716981132,20.75471698,3.773584906,0.0,9.433962264,15.09433962,13.20754717,0.943396226,19.81132075,9.433962264,11.32075472,14.1509434,46.22641509,15.09433962,8.490566038000003,33.01886792,16.15228761,55.66037736,1117,48.92804976,48.79140555,3.105121802,33.12444047,62.74120428,0.084550132,11.99944375,0.573872255,-56.22708046,4.547274037,0.896645585,11.73645024,12.37864078,9.45631068,0.961538462,9.615384615,41.34615385,39.42307692,2.884615385,5.769230769,2165.752653,28.75900478,21.06172149,24.59856937,26.63753796,0.913,0.458,0.177,0.822,0.285,0.0,0.0,0.354,0.965,0.623,77.2,46.94,4.08,204.7281755,80.35,14.85,4.8,0.0,Alluvium,9.58,Mix,Clay loam/Sandy clay loam,Gentle/Level,Lakhimpur
5272,4,548,5272,Saikhowa,41.99233716,17.70540515,18.48739496,5.882352941,12.60504202,10.08403361,20.16806723,0.0,6.722689076,21.00840336,41.17647059,0.840336134,30.25210084,27.73109244,26.8907563,26.8907563,69.74789916,49.57983193,4.201680672,40.33613445,15.4068064,50.42016807,805,31.04800541,79.7515528,5.030425963,35.40372671,43.91559496,0.101136222,11.8447996,0.691114524,-59.72391821,0.352496853,1.183382291,4.238355015,19.87234043,9.936170213,0.0,7.751937984,71.31782946,13.95348837,0.0,6.976744186,2327.632837,32.20254408,25.05058075,28.42290842,30.17615617,0.207,0.307,0.034,0.164,0.116,0.38,0.861,0.212,0.333,0.199,69.66,50.79,4.76,163.9283122,81.4,11.98,5.79,0.0,Alluvium,5.14,Surface_water,Clay loam/Loam,Gentle/Level,Tinsukia
1792,4,521,1792,GABHORU,42.32582504,39.75875167,56.25,25.0,12.5,50.0,4.166666667000001,6.25,37.5,79.16666667,27.08333333,12.5,52.08333333,31.25,22.91666667,33.33333333,85.41666667,50.0,4.166666667000001,66.66666667,18.74224587,97.91666667,1655,25.59896336,38.3081571,1.127622619,27.61329305,53.88549982,0.439323191,14.41231109,0.686493931,-51.48453749,8.989990901000002,4.840764331,8.316651501,12.0,10.0,3.947368421,38.15789474,31.57894737,9.210526316,3.947368421,13.15789474,1902.319807,28.17893143,20.6353575,24.26524661,26.19427783,0.324,0.164,0.311,0.714,0.147,0.298,0.601,0.324,0.489,0.372,68.56,38.64,13.64,161.1386568,78.04,13.95,7.75,0.0,Alluvium,10.28,Surface_water,Clay loam/Loam,Gentle/Level,Sonitpur
688,4,521,688,Behali,15.77016657,43.13,7.56302521,3.361344538,7.56302521,11.76470588,3.361344538,4.201680672,7.56302521,35.29411765,10.92436975,0.0,31.09243697,10.92436975,15.12605042,15.12605042,53.78151261,64.70588235,1.680672269,31.93277311,13.94722066,87.39495798,1163,13.86861314,46.94754944,1.946472019,17.28288908,57.01666667,0.098039216,18.53921569,0.660192877,-51.48453749,3.52455943,1.256092988,1.724784402,12.0,10.0,0.0,8.955223881,67.91044776,15.67164179,0.746268657,6.71641791,1933.135987,28.56776495,20.96295959,24.5504985,26.514953,0.627,0.679,0.411,0.792,0.536,0.835,0.974,0.839,0.887,0.255,64.72,38.64,13.64,143.9425264,78.04,13.95,7.75,0.0,Alluvium,10.28,Ground_water,Clay loam/Loam,Gentle/Level,Sonitpur
992,4,521,992,Biswanath,32.38728324,28.96226868,28.57142857,9.523809524,19.04761905,28.57142857,3.174603175,3.174603175,26.98412698,33.33333333,47.61904762,14.28571429,42.85714286,31.74603175,17.46031746,38.0952381,80.95238095,34.92063492,34.92063492,53.96825397,20.98843931,66.66666667,796,21.06936416,37.18592965,1.410404624,23.36683417,57.01666667,0.098039216,18.53921569,0.660192877,-51.48453749,11.21160731,8.630111174,5.257207462,12.18644068,10.16949153,2.380952381,14.28571429,42.85714286,35.71428571,0.0,4.761904762,1793.365292,28.4691073,20.88058841,24.48163092,26.43581195,0.627,0.679,0.411,0.792,0.536,0.835,0.974,0.839,0.887,0.255,64.72,38.64,13.64,198.1508452,78.04,13.95,7.75,0.0,Alluvium,10.28,Surface_water,Loam/Clay loam,Gentle/Level,Sonitpur
3354,4,501,3354,LAKUWA,51.76872156,7.933087055,14.28571429,0.0,0.0,0.0,3.571428571,0.0,3.571428571,46.42857143,89.28571429,0.0,50.0,28.57142857,14.28571429,3.571428571,96.42857143,64.28571429,17.85714286,75.0,37.06040546,92.85714286,348,34.39180803,100.0,4.261481175,41.95402299,57.83029222,0.111469337,8.142406366,0.586573033,-47.88235735,3.44377772,1.408818158,0.313070702,12.2962963,8.296296296,0.0,0.0,62.85714286,37.14285714,0.0,0.0,2105.898653,28.67746047,20.9611901,24.49862481,26.56065969,0.069,0.056,0.0,0.259,0.069,0.0,0.0,0.0,0.675,0.402,74.11,50.0,0.0,141.4470756,83.12,11.26,5.63,0.0,Alluvium,4.98,Mix,Loam/Clay loam,Gentle/Level,Sibsagar
4838,4,385,4838,Pub Nalbari,42.56448927,21.71437394,64.70588235,21.17647059,12.94117647,71.76470588,14.11764706,0.0,57.64705882,78.82352941,4.705882353,4.705882353,91.76470588,82.35294118,51.76470588,78.82352941,94.11764706,94.11764706,24.70588235,90.58823529,44.65076822,96.47058824,1950,60.93882553,65.23076923,4.741257423,54.66666667,49.95005379,1.498386353,23.92903796,0.728242719,-41.6840431,10.08656873,3.19386149,13.73294858,8.585365854000003,6.975609756,8.333333333000002,2.083333333,64.58333333,25.0,0.0,0.0,1864.505319,27.44908748,19.93864197,23.8913321,25.70263163,0.857,0.519,0.831,0.956,0.666,0.35,0.0,0.0,0.363,0.848,78.63,54.55,0.0,171.0988625,80.57,12.57,5.71,0.0,Alluvium,25.19,Mix,Clay loam/Loam,Gentle/Level,Nalbari
577,4,385,577,BORBHAG,34.72163495,27.97959322,23.07692308,3.846153846,3.846153846,21.15384615,15.38461538,1.923076923,23.07692308,57.69230769,15.38461538,3.846153846,75.0,69.23076923,40.38461538,71.15384615,98.07692308,25.0,7.692307692,86.53846154,45.10218464,88.46153846,912,54.44679352,68.53070175,7.174066244,57.01754386,49.95005379,1.498386353,23.92903796,0.728242719,-41.6840431,42.68422453,8.313381218,13.58073956,12.11764706,10.05882353,0.0,0.0,62.96296296,37.03703704,0.0,0.0,1870.741736,27.41874461,19.93775807,23.88911237,25.68952346,0.857,0.519,0.831,0.956,0.666,0.35,0.0,0.0,0.363,0.848,78.63,54.55,0.0,178.5507456,80.57,12.57,5.71,0.0,Alluvium,25.19,Surface_water,Clay loam,Gentle/Level,Nalbari
3488,4,385,3488,Madhupur,58.36913487,25.44623356,44.82758621,20.68965517,6.896551724,17.24137931,0.0,0.0,20.68965517,65.51724138,37.93103448,0.0,93.10344828,62.06896552,48.27586207,44.82758621,86.20689655,75.86206897,34.48275862,55.17241379,67.58487069,93.10344828,696,57.55201752,84.48275862,1.996461966,43.24712644,49.95005379,1.498386353,23.92903796,0.728242719,-41.6840431,32.11020509,0.222386953,1.877934272,12.0,10.0,0.0,0.0,68.75,31.25,0.0,0.0,1885.987369,27.4177171,19.92415676,23.87979493,25.68427778,0.857,0.519,0.831,0.956,0.666,0.35,0.0,0.0,0.363,0.848,78.63,54.55,0.0,164.9079247,80.57,12.57,5.71,0.0,Alluvium,25.19,Mix,Clay loam/Loam,Gentle/Level,Nalbari
3903,4,371,3903,Moirabari,49.5383845,34.00144095,26.66666667,2.222222222,11.11111111,35.55555556,2.222222222,0.0,26.66666667,57.77777778,6.666666667,0.0,42.22222222,42.22222222,64.44444444,64.44444444,77.77777778,73.33333333,15.55555556,51.11111111,38.80073858,68.88888889,910,30.19434795,77.8021978,0.312959659,7.692307692,61.05654882,0.954615322,10.33330637,0.61233336,-49.33504577,5.903255387,0.676295277,3.983264558,13.17910448,10.10447761,5.797101449,14.49275362,31.88405797,27.53623188,1.449275362,18.84057971,1595.720295,27.55710934,20.16776253,23.86579293,25.71224335,0.805,0.354,0.554,0.32,0.636,0.735,0.0,0.242,0.458,0.696,68.03,42.86,10.71,193.0785842,76.99,17.26,5.31,0.0,Alluvium,30.52,Mix,Clay loam/Silty clay loam,Gentle/Level,Morigaon
4177,4,325,4177,Narayanpur,72.27001289,7.272212444,40.39408867,3.448275862,11.33004926,40.39408867,2.955665025,3.448275862,36.94581281,50.24630542,21.18226601,4.926108374,49.75369458,18.71921182,21.18226601,38.91625616,83.25123153,61.57635468,6.403940887,56.65024631,42.06981822,73.89162562,2144,44.04282745,32.97574627,4.0670297,27.89179104,62.74120428,0.084550132,11.99944375,0.573872255,-56.22708046,5.58946696,1.976719427,7.569735254,12.0,10.02955665,2.777777778,6.25,46.52777778,40.97222222,1.388888889,2.083333333,2055.866885,28.78050174,21.09376571,24.63484613,26.66252983,0.913,0.458,0.177,0.822,0.285,0.0,0.0,0.354,0.965,0.623,77.2,46.94,4.08,161.9064682,80.35,14.85,4.8,0.0,Alluvium,9.58,Mix,Loam,Gentle/Level,Lakhimpur
4344,4,325,4344,Nowboicha,64.71008241,11.77478986,21.52777778,6.25,3.472222222,22.91666667,2.083333333,1.388888889,9.722222222,27.77777778,36.80555556,0.0,32.63888889,5.555555556,13.88888889,16.66666667,79.86111111,52.08333333,15.97222222,52.08333333,34.53723262,60.41666667,971,27.66191652,75.79814624,4.465534168,28.32131823,62.74120428,0.084550132,11.99944375,0.573872255,-56.22708046,33.9465991,4.774897681,4.404599493,12.12318841,10.03623188,1.801801802,3.603603604,60.36036036,27.92792793,0.900900901,1.801801802,2866.079742,28.77278489,21.07943175,24.60808844,26.644977,0.913,0.458,0.177,0.822,0.285,0.0,0.0,0.354,0.965,0.623,77.2,46.94,4.08,172.9391606,80.35,14.85,4.8,0.0,Alluvium,9.58,Mix,Loam/Sandy clay loam,Gentle/Level,Lakhimpur
1006,4,325,1006,BOGINADI,52.6115013,8.661737916,30.96774194,3.225806452,10.96774194,30.96774194,3.870967742,1.290322581,16.77419355,29.67741935,11.61290323,0.64516129,38.70967742,17.41935484,20.64516129,30.96774194,70.96774194,68.38709677,9.032258065,60.0,28.63916717,69.03225806,1625,32.64287497,33.90769231,4.599094442,33.90769231,62.74120428,0.084550132,11.99944375,0.573872255,-56.22708046,3.851459471,2.02505104,10.87568283,11.97435897,10.07692308,0.598802395,6.586826347,57.48502994,27.54491018,1.19760479,2.395209581,2278.692732,28.78076499,21.08734345,24.60097261,26.64526105,0.913,0.458,0.177,0.822,0.285,0.0,0.0,0.354,0.965,0.623,77.2,46.94,4.08,153.3053795,80.35,14.85,4.8,0.0,Alluvium,9.58,Surface_water,Sandy clay loam/Clay loam,Gentle/Level,Lakhimpur
2021,4,303,2021,Gossaigaon,76.48713207,7.441463473,21.31147541,4.098360656,1.639344262,24.59016393,1.639344262,4.918032787,15.57377049,50.0,29.50819672,0.0,61.47540984,26.2295082,12.29508197,40.16393443,88.52459016,81.96721311,2.459016393,59.01639344,10.95315149,80.32786885,1431,59.39281862,92.38294899,3.995222685,29.69951083,55.93490723,0.085955085,18.05566684,0.662310735,-55.8062332,3.953046781,0.195638414,1.162322343,11.91071429,9.857142857,0.0,2.409638554,61.44578313,34.93975904,0.0,1.204819277,3069.71112,38.67011783,32.60355507,36.0730267,37.4872297,0.238,0.259,0.441,0.212,0.385,0.766,0.554,0.506,0.692,0.151,65.22,0.0,50.0,148.667221,70.47,22.15,6.04,0.0,Alluvium,5.07,Ground_water,Loam/Sandy clay loam,Gentle/Level,Kokrajhar
5058,4,266,5058,Rampur,26.22808059,21.70398647,26.98412698,25.3968254,4.761904762,28.57142857,3.174603175,3.174603175,23.80952381,30.15873016,34.92063492,0.0,39.68253968,30.15873016,36.50793651,41.26984127,60.31746032,33.33333333,3.174603175,36.50793651,29.05830661,52.38095238,1272,54.79950916,44.5754717,0.0,10.14150943,59.4325666,0.547927191,14.42637502,0.630474172,-54.35387117,14.81783578,0.0,16.05492115,15.36666667,11.7,3.50877193,22.80701754,38.59649123,19.29824561,3.50877193,12.28070175,1867.530676,27.3173141,19.96447206,23.90025468,25.65504784,0.385,0.194,0.489,0.471,0.774,0.519,0.666,0.675,0.519,0.285,75.55,51.22,2.44,157.076889,85.11,11.97,1.94,0.0,Alluvium,31.25,Mix,Loam/Clay loam,Gentle/Level,Kamrup Rural
5084,4,196,5084,RONGJULI,53.04631873,17.31784801,13.38582677,3.937007874,3.149606299,11.81102362,0.0,0.0,3.149606299,45.66929134,11.02362205,0.0,52.75590551,45.66929134,41.73228346,7.086614173,86.61417323,77.16535433,8.661417323,48.03149606,38.18542171,83.46456693,1068,35.50245908,54.96254682,3.064670043,34.17602996,57.05818314,0.088454095,15.88318011,0.657396408,-49.28266284,0.365072715,0.784008618,20.7014184,15.22047244,11.27559055,2.083333333,2.083333333,54.16666667,37.5,1.041666667,0.0,1995.9187,27.22498769,19.92361746,23.90151691,25.62557131,0.528,0.415,0.766,0.35,0.74,0.168,0.0,0.783,0.614,0.748,67.37,41.67,13.89,172.5527383,74.44,15.7,6.28,0.9,Alluvium,21.18,Surface_water,Clay loam,Gentle/Level,Goalpara
3517,4,153,3517,Mahamaya,51.61602296,63.18223937,18.01801802,1.801801802,0.900900901,11.71171171,0.900900901,0.0,9.90990991,31.53153153,5.405405405,0.0,18.01801802,3.603603604,4.504504505,21.62162162,69.36936937,36.03603604,3.603603604,28.82882883,38.55057091,63.06306306,1359,37.85486991,49.88962472,1.806326823,13.1714496,45.60607958,0.353843558,19.12660522,0.752528962,-43.02595854,1.201471189,0.343277483,6.448712709,13.54482759,11.19310345,3.846153846,1.923076923,40.38461538,48.07692308,1.923076923,3.846153846,2706.973774,39.20259519,33.16963415,36.60587448,38.01190181,0.584,0.614,0.861,0.645,0.696,0.593,0.0,0.74,0.0,0.558,61.23,35.59,16.95,152.1757463,84.71,13.28,2.01,0.0,Alluvium,28.66,Surface_water,Clay loam,Gentle/Level,Dhubri
1983,4,198,1983,GOLAGHAT NORTH,45.86683531,6.991011611,29.72972973,0.0,18.91891892,27.02702703,0.0,0.0,16.21621622,40.54054054,2.702702703,0.0,35.13513514,24.32432432,18.91891892,35.13513514,70.27027027,43.24324324,8.108108108,37.83783784,26.19026109,54.05405405,677,56.68082031,78.72968981,7.959165236,33.38257016,65.45779965,0.04223731,9.978036599,0.53957448,-55.11181843,2.533936652,0.0,18.07692308,10.89473684,7.684210526,0.0,2.777777778,61.11111111,36.11111111,0.0,0.0,1764.488452,28.76977765,21.08281158,24.64125654,26.66508139,0.493,0.709,0.277,0.385,0.601,0.264,0.826,0.393,0.809,0.502,77.43,46.51,4.65,210.1156775,85.9,11.89,2.2,0.0,Alluvium,6.12,Surface_water,Loam/Clay loam,Gentle/Level,Golaghat
458,4,196,458,Balijana,23.2570496,2.812454424,33.6,60.8,8.800000000000002,26.4,3.2,3.2,16.0,35.2,47.2,2.4,36.0,36.0,80.8,79.2,72.0,45.6,25.6,37.6,37.83824813,83.2,976,35.8647387,75.0,0.030361684,19.9795082,57.05818314,0.088454095,15.88318011,0.657396408,-49.28266284,1.887791108,1.111503176,3.863796754,27.04166667,24.99166667,2.608695652,6.086956522,74.7826087,14.7826087,0.0,0.869565217,2615.411719,27.07551532,19.74800137,23.77877185,25.50379336,0.528,0.415,0.766,0.35,0.74,0.168,0.0,0.783,0.614,0.748,67.37,41.67,13.89,151.4894221,74.44,15.7,6.28,0.9,Alluvium,21.18,Ground_water,Clay loam,Gentle/ Steep,Goalpara
942,4,153,942,Bilasipara,47.88597376,16.82910323,35.29411765,14.70588235,14.70588235,17.64705882,2.941176471,1.470588235,22.05882353,42.64705882,22.05882353,0.0,50.0,22.05882353,4.411764706,29.41176471,61.76470588,42.64705882,7.352941176,42.64705882,25.88294652,73.52941176,1000,52.29566095,86.3,9.561049445,11.2,45.60607958,0.353843558,19.12660522,0.752528962,-43.02595854,14.73103448,6.165517241,6.193103448,11.97297297,9.972972973,4.081632653,2.040816327,48.97959184,30.6122449,2.040816327,12.24489796,2626.84466,37.66381058,31.45685911,34.96936636,36.42173805,0.584,0.614,0.861,0.645,0.696,0.593,0.0,0.74,0.0,0.558,61.23,35.59,16.95,211.1288155,84.71,13.28,2.01,0.0,Alluvium,28.66,Ground_water,Clay loam/Sandy clay loam,Gentle/Level,Dhubri
3204,4,196,3204,Krishnai,60.66041725,4.233196129000001,6.578947368,11.84210526,3.947368421,7.894736842,2.631578947,0.0,1.315789474,32.89473684,22.36842105,0.0,31.57894737,18.42105263,9.210526316,7.894736842,90.78947368,51.31578947,1.315789474,38.15789474,53.44657457,89.47368421,1355,31.93191429,38.59778598,1.356780378,21.69741697,57.05818314,0.088454095,15.88318011,0.657396408,-49.28266284,3.162819713,0.399251404,11.84653774,14.33333333,12.0,1.063829787,3.191489362,55.31914894,25.53191489,1.063829787,0.0,2572.94652,27.14581399,19.84455294,23.8747271,25.58620094,0.528,0.415,0.766,0.35,0.74,0.168,0.0,0.783,0.614,0.748,67.37,41.67,13.89,139.4208275,74.44,15.7,6.28,0.9,Alluvium,21.18,Surface_water,Clay loam,Gentle/Level,Goalpara
34,4,153,34,AGOMANI,47.0817249,23.75603633,50.74626866,8.955223881,13.43283582,38.80597015,4.47761194,5.970149254,31.34328358,52.23880597,16.41791045,0.0,38.80597015,11.94029851,16.41791045,35.82089552,59.70149254,50.74626866,25.37313433,61.19402985,32.86812498,61.19402985,2364,23.9466825,36.12521151,2.865485499,16.11675127,45.60607958,0.353843558,19.12660522,0.752528962,-43.02595854,2.062203053,1.516325774,9.691006503,6.537313433,5.313432836,0.0,9.85915493,39.43661972,38.02816901,2.816901408,5.633802817,3372.831714,41.78901513,36.08390739,39.39789262,40.71817162,0.584,0.614,0.861,0.645,0.696,0.593,0.0,0.74,0.0,0.558,61.23,35.59,16.95,191.3919728,84.71,13.28,2.01,0.0,Alluvium,28.66,Surface_water,Clay loam/Loam,Gentle/Level,Dhubri
3301,4,196,3301,Kushdhuwa,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,#N/A,14.35897436,12.14102564,1.176470588,0.0,49.41176471,48.23529412,1.176470588,0.0,2459.49771,27.18193533,19.88154762,23.89011462,25.60627305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Alluvium,0.0,Surface_water,Clay loam,Gentle/Level,Goalpara
5753,4,153,5753,South Salmara,59.95525727,28.14473769,7.142857143,3.571428571,0.0,8.928571429,0.0,0.0,5.357142857,12.5,12.5,0.0,14.28571429,1.785714286,5.357142857,3.571428571,17.85714286,5.357142857,12.5,0.0,38.74720358,53.57142857,1567,48.95887111,30.63178047,8.094992256,6.381620932,54.50940189,0.035071627,18.84155718,0.677764653,-43.02595854,3.008636962,0.194474633,15.62660871,12.49122807,10.15789474,1.754385965,42.10526316,7.01754386,14.03508772,3.50877193,29.8245614,2595.513043,45.82842233,40.48675538,43.57471034,44.80241451,0.987,0.9,0.987,0.987,0.939,0.0,0.0,0.636,0.043,0.987,50.76,35.59,16.95,203.6057578,84.71,13.28,2.01,0.0,Alluvium,28.66,Ground_water,Clay loam,Gentle/Level,Dhubri
3768,4,196,3768,Matia,41.79121704,51.70605915,16.47058824,14.11764706,5.882352941,20.0,8.235294118000002,1.176470588,16.47058824,54.11764706,20.0,5.882352941,41.17647059,25.88235294,29.41176471,28.23529412,72.94117647,38.82352941,15.29411765,48.23529412,26.69802066,88.23529412,1941,24.30896186,32.92117465,4.094292804,30.29366306,57.05818314,0.088454095,15.88318011,0.657396408,-49.28266284,9.695765005,3.263210204,16.76881453,14.78571429,11.67857143,8.235294118000002,15.29411765,43.52941176,16.47058824,1.176470588,15.29411765,2590.263824,27.08690161,19.75220787,23.77042956,25.50177621,0.528,0.415,0.766,0.35,0.74,0.168,0.0,0.783,0.614,0.748,67.37,41.67,13.89,179.4815016,74.44,15.7,6.28,0.9,Alluvium,21.18,Surface_water,Clay loam,Gentle/Level,Goalpara
2978,4,196,2978,KHARMUZA,41.23146593,18.98874561,20.77922078,10.38961039,33.76623377,16.88311688,29.87012987,1.298701299,9.090909091,41.55844156,2.597402597,11.68831169,23.37662338,33.76623377,20.77922078,15.58441558,54.54545455,16.88311688,23.37662338,31.16883117,24.7753999,61.03896104,1454,25.88196626,12.99862448,0.24468629,16.36863824,57.05818314,0.088454095,15.88318011,0.657396408,-49.28266284,3.494387506,0.453879941,17.67691557,15.17948718,16.62820513,6.349206349,26.98412698,28.57142857,17.46031746,6.349206349,14.28571429,2629.468708,37.37310166,31.136191,34.67299585,36.12572971,0.528,0.415,0.766,0.35,0.74,0.168,0.0,0.783,0.614,0.748,67.37,41.67,13.89,194.9291539,74.44,15.7,6.28,0.9,Alluvium,21.18,Surface_water,Clay loam,Gentle/Level,Goalpara
974,4,153,974,BIRSHING-JARUA,65.89166012,15.62915032,7.831325301,1.204819277,5.421686747,7.831325301,1.807228916,0.602409639,7.831325301,13.85542169,0.602409639,2.409638554,8.433734940000003,0.0,1.204819277,10.84337349,26.5060241,19.27710843,3.614457831,12.65060241,20.25786581,63.25301205,1384,27.90023552,35.69364162,2.294824567,2.167630058,45.60607958,0.353843558,19.12660522,0.752528962,-43.02595854,2.915980231,0.123558484,3.52553542,10.98734177,9.253164557,0.632911392,44.93670886,1.898734177,10.75949367,1.265822785,39.24050633,2384.154809,46.04721332,40.72917208,43.80169275,45.02668351,0.584,0.614,0.861,0.645,0.696,0.593,0.0,0.74,0.0,0.558,61.23,35.59,16.95,178.0705925,84.71,13.28,2.01,0.0,Alluvium,28.66,Mix,Clay loam,Gentle/Level,Dhubri
4260,4,153,4260,Nayeralga,75.36556388,21.01398839,18.75,0.0,8.333333333000002,12.5,6.25,0.0,16.66666667,37.5,10.41666667,0.0,25.0,6.25,20.83333333,18.75,52.08333333,27.08333333,25.0,37.5,34.96161579,79.16666667,1264,43.78998355,50.39556962,8.298300128,6.724683544,45.60607958,0.353843558,19.12660522,0.752528962,-43.02595854,3.381670201,0.217802488,5.955178541,7.020408163,6.224489796,0.0,15.15151515,36.36363636,42.42424242,3.03030303,3.03030303,2659.004108,39.44680061,33.4363927,36.86131133,38.25976238,0.584,0.614,0.861,0.645,0.696,0.593,0.0,0.74,0.0,0.558,61.23,35.59,16.95,190.7929443,84.71,13.28,2.01,0.0,Alluvium,28.66,Mix,Clay loam,Gentle/Level,Dhubri
3691,4,153,3691,Mankachar,29.18566237,64.51555985,3.50877193,0.0,3.50877193,5.263157895,1.754385965,1.754385965,3.50877193,49.12280702,14.03508772,0.0,14.03508772,1.754385965,1.754385965,7.01754386,84.21052632,3.50877193,33.33333333,26.31578947,25.33036009,84.21052632,2083,25.3419227,40.99855977,3.599273208,8.833413346,54.50940189,0.035071627,18.84155718,0.677764653,-43.02595854,0.277054358,1.662326148,4.765334959,13.7173913,10.34782609,2.380952381,7.142857143,28.57142857,35.71428571,4.761904762,0.0,2963.011538,55.20717569,50.80213822,53.36668347,54.37054317,0.987,0.9,0.987,0.987,0.939,0.0,0.0,0.636,0.043,0.987,50.76,35.59,16.95,163.6924714,84.71,13.28,2.01,0.0,Mix,28.66,Surface_water,Clay loam,Gentle/Level,Dhubri
1183,4,153,1183,Chapar Salkocha,57.0347299,27.45387984,16.98113208,4.716981132,9.433962264,22.64150943,7.547169811,5.660377358,7.547169811,40.56603774,9.433962264,1.886792453,34.90566038,11.32075472,10.37735849,8.490566038000003,77.35849057,0.0,24.52830189,64.1509434,54.66023644,86.79245283,1480,43.73220804,87.02702703,8.057871998,27.5,45.60607958,0.353843558,19.12660522,0.752528962,-43.02595854,8.245073892000002,4.969211823,33.2635468,17.33566434,14.51048951,3.773584906,11.32075472,54.71698113,26.41509434,2.830188679,0.943396226,2756.81133,35.5393019,29.08920782,32.70587478,34.22341328,0.584,0.614,0.861,0.645,0.696,0.593,0.0,0.74,0.0,0.558,61.23,35.59,16.95,225.0978258,84.71,13.28,2.01,0.0,Alluvium,28.66,Mix,Clay loam/Sandy clay loam,Gentle/Level,Dhubri
5215,4,153,5215,RUPSHI,33.99607778,36.55932052,40.0,4.0,4.0,41.33333333,2.666666667,0.0,21.33333333,64.0,10.66666667,1.333333333,49.33333333,14.66666667,29.33333333,22.66666667,74.66666667,74.66666667,30.66666667,50.66666667,33.60802804,86.66666667,910,20.48109822,60.54945055,5.925060502,19.78021978,45.60607958,0.353843558,19.12660522,0.752528962,-43.02595854,3.505007153,4.744873629,25.55555556,9.790322581,7.838709677,1.075268817,1.075268817,55.91397849,35.48387097,5.376344086,0.0,2849.181473,42.96923142,37.35112296,40.59200934,41.89266132,0.584,0.614,0.861,0.645,0.696,0.593,0.0,0.74,0.0,0.558,61.23,35.59,16.95,188.5509829,84.71,13.28,2.01,0.0,Alluvium,28.66,Surface_water,Sandy clay loam/Clay loam,Gentle/Level,Dhubri
